GID,GO,EVIDENCE,Aspect
LotjaGi3g1v0350000.1,GO:0006468,ISS,P
LotjaGi3g1v0350000.1,GO:0007165,ISS,P
LotjaGi3g1v0350700.1,GO:0006412,ISS,P
LotjaGi3g1v0350700.2,GO:0031047,ISS,P
LotjaGi3g1v0350900.1,GO:0031047,ISS,P
LotjaGi3g1v0351000.1,GO:0006888,ISS,P
LotjaGi3g1v0351000.2,GO:0006888,ISS,P
LotjaGi3g1v0351700.1,GO:0006355,ISS,P
LotjaGi3g1v0352400.1,GO:0006412,ISS,P
LotjaGi3g1v0352800.1,GO:0006355,ISS,P
LotjaGi3g1v0353400.1,GO:0006355,ISS,P
LotjaGi3g1v0353700.1,GO:0006355,ISS,P
LotjaGi3g1v0353700.2,GO:0006355,ISS,P
LotjaGi3g1v0353700.3,GO:0006355,ISS,P
LotjaGi3g1v0353700.4,GO:0006355,ISS,P
LotjaGi3g1v0353700.5,GO:0006355,ISS,P
LotjaGi3g1v0353700.6,GO:0006355,ISS,P
LotjaGi3g1v0353700.7,GO:0006355,ISS,P
LotjaGi3g1v0353700.8,GO:0006355,ISS,P
LotjaGi3g1v0353700.9,GO:0006355,ISS,P
LotjaGi3g1v0353900.1,GO:1902600,ISS,P
LotjaGi3g1v0353900.3,GO:1902600,ISS,P
LotjaGi3g1v0354100_LC.1,GO:0005975,ISS,P
LotjaGi3g1v0354200.1,GO:0005975,ISS,P
LotjaGi3g1v0354200.1,GO:0006072,ISS,P
LotjaGi3g1v0355000.1,GO:0006614,ISS,P
LotjaGi3g1v0355000.2,GO:0006614,ISS,P
LotjaGi3g1v0355000.3,GO:0006614,ISS,P
LotjaGi3g1v0355500.1,GO:0045454,ISS,P
LotjaGi3g1v0355800.1,GO:0006629,ISS,P
LotjaGi3g1v0355800.1,GO:0055114,ISS,P
LotjaGi3g1v0355900.1,GO:0000160,ISS,P
LotjaGi3g1v0356400.1,GO:0005975,ISS,P
LotjaGi3g1v0357200.1,GO:0046470,ISS,P
LotjaGi3g1v0357200.2,GO:0046470,ISS,P
LotjaGi3g1v0357500.1,GO:0006355,ISS,P
LotjaGi3g1v0357700.1,GO:0045017,ISS,P
LotjaGi3g1v0359000.1,GO:0006807,ISS,P
LotjaGi3g1v0359300.1,GO:0045454,ISS,P
LotjaGi3g1v0359700.1,GO:0006820,ISS,P
LotjaGi3g1v0359700.2,GO:0006820,ISS,P
LotjaGi3g1v0359700.3,GO:0006820,ISS,P
LotjaGi3g1v0359700.4,GO:0006820,ISS,P
LotjaGi3g1v0359800_LC.1,GO:0006412,ISS,P
LotjaGi3g1v0360100.1,GO:0006862,ISS,P
LotjaGi3g1v0360400.1,GO:0015689,ISS,P
LotjaGi3g1v0361000.1,GO:0055114,ISS,P
LotjaGi3g1v0361000.2,GO:0055114,ISS,P
LotjaGi3g1v0361000.3,GO:0055114,ISS,P
LotjaGi3g1v0361000.4,GO:0055114,ISS,P
LotjaGi3g1v0361100.1,GO:0055114,ISS,P
LotjaGi3g1v0361100.2,GO:0055114,ISS,P
LotjaGi3g1v0361100.3,GO:0055114,ISS,P
LotjaGi3g1v0361100.4,GO:0055114,ISS,P
LotjaGi3g1v0361100.5,GO:0055114,ISS,P
LotjaGi3g1v0361200.1,GO:0055114,ISS,P
LotjaGi3g1v0361300.2,GO:0051013,ISS,P
LotjaGi3g1v0361300.4,GO:0051013,ISS,P
LotjaGi3g1v0361300.5,GO:0051013,ISS,P
LotjaGi3g1v0361300.6,GO:0051013,ISS,P
LotjaGi3g1v0361400.1,GO:0009058,ISS,P
LotjaGi3g1v0361600.1,GO:0006355,ISS,P
LotjaGi3g1v0362000.1,GO:0006886,ISS,P
LotjaGi3g1v0362000.1,GO:0016192,ISS,P
LotjaGi3g1v0362000.2,GO:0006886,ISS,P
LotjaGi3g1v0362000.2,GO:0016192,ISS,P
LotjaGi3g1v0362000.3,GO:0006886,ISS,P
LotjaGi3g1v0362000.3,GO:0016192,ISS,P
LotjaGi3g1v0362000.4,GO:0006886,ISS,P
LotjaGi3g1v0362000.4,GO:0016192,ISS,P
LotjaGi3g1v0362000.5,GO:0006886,ISS,P
LotjaGi3g1v0362000.5,GO:0016192,ISS,P
LotjaGi3g1v0362000.6,GO:0006886,ISS,P
LotjaGi3g1v0362000.6,GO:0016192,ISS,P
LotjaGi3g1v0362200.1,GO:0008272,ISS,P
LotjaGi3g1v0362200.1,GO:0055085,ISS,P
LotjaGi3g1v0362200.2,GO:0008272,ISS,P
LotjaGi3g1v0362200.2,GO:0055085,ISS,P
LotjaGi3g1v0362200.3,GO:0008272,ISS,P
LotjaGi3g1v0362200.3,GO:0055085,ISS,P
LotjaGi3g1v0362400.1,GO:0045454,ISS,P
LotjaGi3g1v0363400.1,GO:0015031,ISS,P
LotjaGi3g1v0364000.1,GO:0055085,ISS,P
LotjaGi3g1v0364100.1,GO:0042819,ISS,P
LotjaGi3g1v0364100.1,GO:0042823,ISS,P
LotjaGi3g1v0364600.1,GO:0016567,ISS,P
LotjaGi3g1v0364700_LC.1,GO:0016567,ISS,P
LotjaGi3g1v0364900.1,GO:0006412,ISS,P
LotjaGi3g1v0365600.1,GO:0007018,ISS,P
LotjaGi3g1v0365700_LC.1,GO:0006979,ISS,P
LotjaGi3g1v0365700_LC.1,GO:0055114,ISS,P
LotjaGi3g1v0366000.1,GO:0006139,ISS,P
LotjaGi3g1v0366000.2,GO:0006139,ISS,P
LotjaGi3g1v0366100.1,GO:0006412,ISS,P
LotjaGi3g1v0366300.1,GO:0006468,ISS,P
LotjaGi3g1v0366700.1,GO:0055114,ISS,P
LotjaGi3g1v0366700.2,GO:0055114,ISS,P
LotjaGi3g1v0366800.1,GO:0015979,ISS,P
LotjaGi3g1v0366800.2,GO:0015979,ISS,P
LotjaGi3g1v0367100.1,GO:0055085,ISS,P
LotjaGi3g1v0367100.2,GO:0055085,ISS,P
LotjaGi3g1v0367600.1,GO:0055085,ISS,P
LotjaGi3g1v0367600.2,GO:0055085,ISS,P
LotjaGi3g1v0367800.1,GO:0055085,ISS,P
LotjaGi3g1v0367800.1,GO:0006857,ISS,P
LotjaGi3g1v0368200.1,GO:0055085,ISS,P
LotjaGi3g1v0368300.1,GO:0006886,ISS,P
LotjaGi3g1v0368600.1,GO:0006355,ISS,P
LotjaGi3g1v0369100.1,GO:0006355,ISS,P
LotjaGi3g1v0369100.2,GO:0006355,ISS,P
LotjaGi3g1v0370100.1,GO:0006468,ISS,P
LotjaGi3g1v0370100.2,GO:0006468,ISS,P
LotjaGi3g1v0370100.5,GO:0006468,ISS,P
LotjaGi3g1v0370400.1,GO:0006468,ISS,P
LotjaGi3g1v0370400.2,GO:0006468,ISS,P
LotjaGi3g1v0371000.1,GO:0055114,ISS,P
LotjaGi3g1v0371000.2,GO:0055114,ISS,P
LotjaGi3g1v0371000.3,GO:0055114,ISS,P
LotjaGi3g1v0371000.4,GO:0055114,ISS,P
LotjaGi3g1v0371000.6,GO:0055114,ISS,P
LotjaGi3g1v0371000.7,GO:0055114,ISS,P
LotjaGi3g1v0371100.1,GO:0000160,ISS,P
LotjaGi3g1v0371200.1,GO:0006368,ISS,P
LotjaGi3g1v0371200.1,GO:0016570,ISS,P
LotjaGi3g1v0371400.1,GO:0006468,ISS,P
LotjaGi3g1v0371400.2,GO:0006468,ISS,P
LotjaGi3g1v0371400.3,GO:0006468,ISS,P
LotjaGi3g1v0371400.4,GO:0006468,ISS,P
LotjaGi3g1v0371700.1,GO:0006355,ISS,P
LotjaGi3g1v0371700.2,GO:0006355,ISS,P
LotjaGi3g1v0371800.1,GO:0001678,ISS,P
LotjaGi3g1v0371800.1,GO:0005975,ISS,P
LotjaGi3g1v0371800.1,GO:0006096,ISS,P
LotjaGi3g1v0371900.1,GO:0043631,ISS,P
LotjaGi3g1v0371900.1,GO:0031123,ISS,P
LotjaGi3g1v0371900.2,GO:0043631,ISS,P
LotjaGi3g1v0371900.2,GO:0031123,ISS,P
LotjaGi3g1v0371900.3,GO:0043631,ISS,P
LotjaGi3g1v0371900.3,GO:0031123,ISS,P
LotjaGi3g1v0372500.1,GO:0006508,ISS,P
LotjaGi3g1v0372600.1,GO:0006281,ISS,P
LotjaGi3g1v0372900.1,GO:0019310,ISS,P
LotjaGi3g1v0372900.1,GO:0055114,ISS,P
LotjaGi3g1v0372900.2,GO:0019310,ISS,P
LotjaGi3g1v0372900.2,GO:0055114,ISS,P
LotjaGi3g1v0372900.3,GO:0019310,ISS,P
LotjaGi3g1v0372900.3,GO:0055114,ISS,P
LotjaGi3g1v0372900.4,GO:0019310,ISS,P
LotjaGi3g1v0372900.4,GO:0055114,ISS,P
LotjaGi3g1v0373100.1,GO:0006357,ISS,P
LotjaGi3g1v0373100.2,GO:0006357,ISS,P
LotjaGi3g1v0373300_LC.1,GO:0015074,ISS,P
LotjaGi3g1v0373400.1,GO:0006006,ISS,P
LotjaGi3g1v0373400.1,GO:0055114,ISS,P
LotjaGi3g1v0373400.2,GO:0006006,ISS,P
LotjaGi3g1v0373400.2,GO:0055114,ISS,P
LotjaGi3g1v0373400.3,GO:0006006,ISS,P
LotjaGi3g1v0373400.3,GO:0055114,ISS,P
LotjaGi3g1v0373400.4,GO:0006006,ISS,P
LotjaGi3g1v0373400.4,GO:0055114,ISS,P
LotjaGi3g1v0373700.1,GO:0006468,ISS,P
LotjaGi3g1v0373800.1,GO:0006468,ISS,P
LotjaGi3g1v0373900.1,GO:0006886,ISS,P
LotjaGi3g1v0374200.1,GO:0035556,ISS,P
LotjaGi3g1v0374200.1,GO:0045454,ISS,P
LotjaGi3g1v0374300.1,GO:0006355,ISS,P
LotjaGi3g1v0374300.1,GO:0045944,ISS,P
LotjaGi3g1v0374400.1,GO:0006355,ISS,P
LotjaGi3g1v0374400.1,GO:0045944,ISS,P
LotjaGi3g1v0374600.1,GO:0006508,ISS,P
LotjaGi3g1v0375900.1,GO:0006006,ISS,P
LotjaGi3g1v0375900.1,GO:0055114,ISS,P
LotjaGi3g1v0375900.2,GO:0006006,ISS,P
LotjaGi3g1v0375900.2,GO:0055114,ISS,P
LotjaGi3g1v0375900.3,GO:0006006,ISS,P
LotjaGi3g1v0375900.3,GO:0055114,ISS,P
LotjaGi3g1v0376000.1,GO:0006355,ISS,P
LotjaGi3g1v0376700.1,GO:0000338,ISS,P
LotjaGi3g1v0376900.1,GO:0006355,ISS,P
LotjaGi3g1v0376900.2,GO:0006355,ISS,P
LotjaGi3g1v0376900.3,GO:0006355,ISS,P
LotjaGi3g1v0376900.4,GO:0006355,ISS,P
LotjaGi3g1v0376900.5,GO:0006355,ISS,P
LotjaGi3g1v0376900.6,GO:0006355,ISS,P
LotjaGi3g1v0377100.1,GO:0006468,ISS,P
LotjaGi3g1v0377700.1,GO:0006614,ISS,P
LotjaGi3g1v0378100.1,GO:0009767,ISS,P
LotjaGi3g1v0378300_LC.1,GO:0005975,ISS,P
LotjaGi3g1v0378500.1,GO:0055114,ISS,P
LotjaGi3g1v0378500.2,GO:0055114,ISS,P
LotjaGi3g1v0378500.3,GO:0055114,ISS,P
LotjaGi3g1v0378500.4,GO:0055114,ISS,P
LotjaGi3g1v0378500.5,GO:0055114,ISS,P
LotjaGi3g1v0378500.6,GO:0055114,ISS,P
LotjaGi3g1v0379500.1,GO:0005975,ISS,P
LotjaGi3g1v0379700.1,GO:0005975,ISS,P
LotjaGi3g1v0380200.1,GO:0006412,ISS,P
LotjaGi3g1v0380300.1,GO:0006813,ISS,P
LotjaGi3g1v0380300.1,GO:0006812,ISS,P
LotjaGi3g1v0380300.1,GO:0055085,ISS,P
LotjaGi3g1v0380800.1,GO:0006396,ISS,P
LotjaGi3g1v0381400.1,GO:0070476,ISS,P
LotjaGi3g1v0382400.1,GO:0006468,ISS,P
LotjaGi3g1v0382400.3,GO:0006468,ISS,P
LotjaGi3g1v0382400.4,GO:0006468,ISS,P
LotjaGi3g1v0382700.1,GO:0005975,ISS,P
LotjaGi3g1v0382800.1,GO:0006637,ISS,P
LotjaGi3g1v0382900.1,GO:0006629,ISS,P
LotjaGi3g1v0382900.1,GO:0016042,ISS,P
LotjaGi3g1v0382900.3,GO:0006629,ISS,P
LotjaGi3g1v0382900.3,GO:0016042,ISS,P
LotjaGi3g1v0382900.4,GO:0006629,ISS,P
LotjaGi3g1v0382900.4,GO:0016042,ISS,P
LotjaGi3g1v0383000.1,GO:0055114,ISS,P
LotjaGi3g1v0383600.1,GO:0006357,ISS,P
LotjaGi3g1v0383900.1,GO:0006468,ISS,P
LotjaGi3g1v0383900.1,GO:0016567,ISS,P
LotjaGi3g1v0383900.3,GO:0006468,ISS,P
LotjaGi3g1v0383900.3,GO:0016567,ISS,P
LotjaGi3g1v0383900.4,GO:0006468,ISS,P
LotjaGi3g1v0383900.4,GO:0016567,ISS,P
LotjaGi3g1v0384100.1,GO:0006511,ISS,P
LotjaGi3g1v0384100.2,GO:0006511,ISS,P
LotjaGi3g1v0384100.3,GO:0006511,ISS,P
LotjaGi3g1v0384100.4,GO:0006511,ISS,P
LotjaGi3g1v0384100.5,GO:0006511,ISS,P
LotjaGi3g1v0384100.6,GO:0006511,ISS,P
LotjaGi3g1v0384300.1,GO:0055085,ISS,P
LotjaGi3g1v0384300.2,GO:0055085,ISS,P
LotjaGi3g1v0384400.1,GO:0055114,ISS,P
LotjaGi3g1v0384500.1,GO:0006355,ISS,P
LotjaGi3g1v0384500.1,GO:0040029,ISS,P
LotjaGi3g1v0384500.1,GO:0043044,ISS,P
LotjaGi3g1v0384500.2,GO:0006355,ISS,P
LotjaGi3g1v0384500.2,GO:0040029,ISS,P
LotjaGi3g1v0384500.2,GO:0043044,ISS,P
LotjaGi3g1v0384900.1,GO:0006468,ISS,P
LotjaGi3g1v0384900.1,GO:0048544,ISS,P
LotjaGi3g1v0385300.1,GO:0006468,ISS,P
LotjaGi3g1v0385700.1,GO:0007165,ISS,P
LotjaGi3g1v0385800.1,GO:0055114,ISS,P
LotjaGi3g1v0385900.1,GO:0055114,ISS,P
LotjaGi3g1v0386000.1,GO:0071805,ISS,P
LotjaGi3g1v0386200.1,GO:0055085,ISS,P
LotjaGi3g1v0386200.2,GO:0055085,ISS,P
LotjaGi3g1v0386400.1,GO:0005975,ISS,P
LotjaGi3g1v0386400.2,GO:0005975,ISS,P
LotjaGi3g1v0386400.3,GO:0005975,ISS,P
LotjaGi3g1v0386400.4,GO:0005975,ISS,P
LotjaGi3g1v0386700.1,GO:0006468,ISS,P
LotjaGi3g1v0386700.2,GO:0006468,ISS,P
LotjaGi3g1v0387300.1,GO:0030001,ISS,P
LotjaGi3g1v0387400.1,GO:0006812,ISS,P
LotjaGi3g1v0387400.1,GO:0055085,ISS,P
LotjaGi3g1v0387600.1,GO:0006812,ISS,P
LotjaGi3g1v0387600.1,GO:0055085,ISS,P
LotjaGi3g1v0387600.2,GO:0006812,ISS,P
LotjaGi3g1v0387600.2,GO:0055085,ISS,P
LotjaGi3g1v0387700.1,GO:0009058,ISS,P
LotjaGi3g1v0387900.1,GO:0006355,ISS,P
LotjaGi3g1v0388200.1,GO:0009269,ISS,P
LotjaGi3g1v0388800_LC.1,GO:0006355,ISS,P
LotjaGi3g1v0388800_LC.2,GO:0006355,ISS,P
LotjaGi3g1v0390300.1,GO:0006413,ISS,P
LotjaGi3g1v0390700.1,GO:0006355,ISS,P
LotjaGi3g1v0390800.1,GO:0009089,ISS,P
LotjaGi3g1v0390800.1,GO:0055114,ISS,P
LotjaGi3g1v0391100.1,GO:0055114,ISS,P
LotjaGi3g1v0391200.1,GO:0006281,ISS,P
LotjaGi3g1v0391200.2,GO:0006284,ISS,P
LotjaGi3g1v0391200.2,GO:0006281,ISS,P
LotjaGi3g1v0391200.3,GO:0006284,ISS,P
LotjaGi3g1v0391200.3,GO:0006281,ISS,P
LotjaGi3g1v0391700.1,GO:0019752,ISS,P
LotjaGi3g1v0391700.1,GO:0006520,ISS,P
LotjaGi3g1v0392000.1,GO:0006535,ISS,P
LotjaGi3g1v0392000.2,GO:0030001,ISS,P
LotjaGi3g1v0392000.3,GO:0030001,ISS,P
LotjaGi3g1v0392500.1,GO:0006468,ISS,P
LotjaGi3g1v0392500.3,GO:0006468,ISS,P
LotjaGi3g1v0392600.1,GO:0006468,ISS,P
LotjaGi3g1v0392700.1,GO:0055085,ISS,P
LotjaGi3g1v0392700.3,GO:0055085,ISS,P
LotjaGi3g1v0392800.1,GO:0009611,ISS,P
LotjaGi3g1v0392800.1,GO:0009694,ISS,P
LotjaGi3g1v0392800.1,GO:0009864,ISS,P
LotjaGi3g1v0392800.3,GO:0009611,ISS,P
LotjaGi3g1v0392800.3,GO:0009694,ISS,P
LotjaGi3g1v0392800.3,GO:0009864,ISS,P
LotjaGi3g1v0393500.1,GO:0006355,ISS,P
LotjaGi3g1v0394300.1,GO:0005992,ISS,P
LotjaGi3g1v0394600.1,GO:0006811,ISS,P
LotjaGi3g1v0394600.1,GO:0055085,ISS,P
LotjaGi3g1v0394600.2,GO:0006811,ISS,P
LotjaGi3g1v0394600.2,GO:0055085,ISS,P
LotjaGi3g1v0394600.3,GO:0006811,ISS,P
LotjaGi3g1v0394600.3,GO:0055085,ISS,P
LotjaGi3g1v0394600.5,GO:0006811,ISS,P
LotjaGi3g1v0394600.5,GO:0055085,ISS,P
LotjaGi3g1v0395600.1,GO:0006468,ISS,P
LotjaGi3g1v0396000.1,GO:0006468,ISS,P
LotjaGi3g1v0396300.1,GO:0006511,ISS,P
LotjaGi3g1v0396300.1,GO:0007275,ISS,P
LotjaGi3g1v0396300.2,GO:0006511,ISS,P
LotjaGi3g1v0396300.2,GO:0007275,ISS,P
LotjaGi3g1v0396600.1,GO:0005975,ISS,P
LotjaGi3g1v0396600.2,GO:0005975,ISS,P
LotjaGi3g1v0396700_LC.1,GO:0005975,ISS,P
LotjaGi3g1v0396800.1,GO:0006355,ISS,P
LotjaGi3g1v0396900.1,GO:0006886,ISS,P
LotjaGi3g1v0397000.1,GO:0006355,ISS,P
LotjaGi3g1v0397000.1,GO:0009725,ISS,P
LotjaGi3g1v0398000.1,GO:0055114,ISS,P
LotjaGi3g1v0398000.1,GO:0046274,ISS,P
LotjaGi3g1v0398000.2,GO:0055114,ISS,P
LotjaGi3g1v0398000.2,GO:0046274,ISS,P
LotjaGi3g1v0398300.1,GO:0055085,ISS,P
LotjaGi3g1v0398500.1,GO:0006355,ISS,P
LotjaGi3g1v0398800.1,GO:0006468,ISS,P
LotjaGi3g1v0399500.1,GO:0016567,ISS,P
LotjaGi3g1v0400100.1,GO:0055114,ISS,P
LotjaGi3g1v0400200.1,GO:0006355,ISS,P
LotjaGi3g1v0400400.1,GO:0009733,ISS,P
LotjaGi3g1v0400900.1,GO:0009733,ISS,P
LotjaGi3g1v0401100.1,GO:0006096,ISS,P
LotjaGi3g1v0401200.1,GO:0006468,ISS,P
LotjaGi3g1v0401200.2,GO:0006468,ISS,P
LotjaGi3g1v0401300.1,GO:0007165,ISS,P
LotjaGi3g1v0401800.1,GO:0006468,ISS,P
LotjaGi3g1v0401800.1,GO:0007165,ISS,P
LotjaGi3g1v0401800.2,GO:0006468,ISS,P
LotjaGi3g1v0401800.2,GO:0007165,ISS,P
LotjaGi3g1v0401900.1,GO:0055114,ISS,P
LotjaGi3g1v0401900.2,GO:0055114,ISS,P
LotjaGi3g1v0402400.1,GO:0006869,ISS,P
LotjaGi3g1v0402500.1,GO:0006355,ISS,P
LotjaGi3g1v0402500.2,GO:0006355,ISS,P
LotjaGi3g1v0402800.1,GO:0006508,ISS,P
LotjaGi3g1v0402900.1,GO:0006508,ISS,P
LotjaGi3g1v0403000.1,GO:0006508,ISS,P
LotjaGi3g1v0403400.1,GO:0006886,ISS,P
LotjaGi3g1v0403400.1,GO:0016192,ISS,P
LotjaGi3g1v0403700.1,GO:0006086,ISS,P
LotjaGi3g1v0403700.2,GO:0006086,ISS,P
LotjaGi3g1v0403700.3,GO:0006086,ISS,P
LotjaGi3g1v0404100.1,GO:0006812,ISS,P
LotjaGi3g1v0404100.1,GO:0055085,ISS,P
LotjaGi3g1v0404700.1,GO:0055114,ISS,P
LotjaGi3g1v0404900.1,GO:0006468,ISS,P
LotjaGi3g1v0405000.1,GO:0006468,ISS,P
LotjaGi3g1v0405100.1,GO:0006796,ISS,P
LotjaGi3g1v0405600.1,GO:0009765,ISS,P
LotjaGi3g1v0405600.2,GO:0009765,ISS,P
LotjaGi3g1v0405800.1,GO:0006629,ISS,P
LotjaGi3g1v0405800.2,GO:0006629,ISS,P
LotjaGi3g1v0406300.1,GO:0006468,ISS,P
LotjaGi3g1v0406400.1,GO:0006506,ISS,P
LotjaGi3g1v0406500.1,GO:0006468,ISS,P
LotjaGi3g1v0406600.1,GO:0030163,ISS,P
LotjaGi3g1v0406600.2,GO:0030163,ISS,P
LotjaGi3g1v0406600.3,GO:0030163,ISS,P
LotjaGi3g1v0407400.1,GO:0006887,ISS,P
LotjaGi3g1v0407400.2,GO:0006887,ISS,P
LotjaGi3g1v0407400.3,GO:0006887,ISS,P
LotjaGi3g1v0407400.4,GO:0006887,ISS,P
LotjaGi3g1v0407500.1,GO:0042545,ISS,P
LotjaGi3g1v0407600.1,GO:0042545,ISS,P
LotjaGi3g1v0407700.1,GO:0009058,ISS,P
LotjaGi3g1v0408000.1,GO:0009058,ISS,P
LotjaGi3g1v0408200.1,GO:0046488,ISS,P
LotjaGi3g1v0408700.1,GO:0044237,ISS,P
LotjaGi3g1v0409100.1,GO:0006508,ISS,P
LotjaGi3g1v0409100.2,GO:0006508,ISS,P
LotjaGi3g1v0409200.1,GO:0006355,ISS,P
LotjaGi3g1v0409500.1,GO:0006412,ISS,P
LotjaGi3g1v0409500.2,GO:0006412,ISS,P
LotjaGi3g1v0409500.3,GO:0006412,ISS,P
LotjaGi3g1v0409800.1,GO:0055114,ISS,P
LotjaGi3g1v0409800.2,GO:0055114,ISS,P
LotjaGi3g1v0409900.1,GO:0009733,ISS,P
LotjaGi3g1v0410200.1,GO:0009733,ISS,P
LotjaGi3g1v0410400.1,GO:0009733,ISS,P
LotjaGi3g1v0411100.1,GO:0055085,ISS,P
LotjaGi3g1v0411100.2,GO:0055085,ISS,P
LotjaGi3g1v0411200.1,GO:0016192,ISS,P
LotjaGi3g1v0412000.1,GO:0006468,ISS,P
LotjaGi3g1v0412200.1,GO:0006887,ISS,P
LotjaGi3g1v0412200.2,GO:0006887,ISS,P
LotjaGi3g1v0412500.1,GO:0006165,ISS,P
LotjaGi3g1v0412500.1,GO:0006183,ISS,P
LotjaGi3g1v0412500.1,GO:0006228,ISS,P
LotjaGi3g1v0412500.1,GO:0006241,ISS,P
LotjaGi3g1v0412500.2,GO:0006165,ISS,P
LotjaGi3g1v0412500.2,GO:0006183,ISS,P
LotjaGi3g1v0412500.2,GO:0006228,ISS,P
LotjaGi3g1v0412500.2,GO:0006241,ISS,P
LotjaGi3g1v0412800.1,GO:0006629,ISS,P
LotjaGi3g1v0412800.1,GO:0016042,ISS,P
LotjaGi3g1v0412800.3,GO:0006629,ISS,P
LotjaGi3g1v0413000.1,GO:0055085,ISS,P
LotjaGi3g1v0413100.1,GO:0007186,ISS,P
LotjaGi3g1v0413100.2,GO:0007186,ISS,P
LotjaGi3g1v0413600.1,GO:0055114,ISS,P
LotjaGi3g1v0413600.2,GO:0055114,ISS,P
LotjaGi3g1v0413800.1,GO:0055114,ISS,P
LotjaGi3g1v0413800.2,GO:0055114,ISS,P
LotjaGi3g1v0413800.3,GO:0055114,ISS,P
LotjaGi3g1v0413900.1,GO:0055114,ISS,P
LotjaGi3g1v0414000.1,GO:0006468,ISS,P
LotjaGi3g1v0414100.1,GO:0015969,ISS,P
LotjaGi3g1v0414100.2,GO:0015969,ISS,P
LotjaGi3g1v0414300.2,GO:0006996,ISS,P
LotjaGi3g1v0414300.2,GO:0016567,ISS,P
LotjaGi3g1v0415100.1,GO:0006355,ISS,P
LotjaGi3g1v0415100.1,GO:0006351,ISS,P
LotjaGi3g1v0415100.1,GO:0032502,ISS,P
LotjaGi3g1v0415300.1,GO:0006355,ISS,P
LotjaGi3g1v0415600.1,GO:0006352,ISS,P
LotjaGi3g1v0415700.1,GO:0006506,ISS,P
LotjaGi3g1v0416200.1,GO:0055114,ISS,P
LotjaGi3g1v0416300.1,GO:0007034,ISS,P
LotjaGi3g1v0417100.1,GO:0006418,ISS,P
LotjaGi3g1v0417200.1,GO:0006629,ISS,P
LotjaGi3g1v0417500_LC.3,GO:0000723,ISS,P
LotjaGi3g1v0417500_LC.3,GO:0006281,ISS,P
LotjaGi3g1v0417500_LC.4,GO:0000723,ISS,P
LotjaGi3g1v0417500_LC.4,GO:0006281,ISS,P
LotjaGi3g1v0417500_LC.5,GO:0000723,ISS,P
LotjaGi3g1v0417500_LC.5,GO:0006281,ISS,P
LotjaGi3g1v0417600.1,GO:0006355,ISS,P
LotjaGi3g1v0417600.2,GO:0006355,ISS,P
LotjaGi3g1v0417800.1,GO:0006355,ISS,P
LotjaGi3g1v0417800.2,GO:0006355,ISS,P
LotjaGi3g1v0418000.1,GO:0055085,ISS,P
LotjaGi3g1v0418800.1,GO:0000027,ISS,P
LotjaGi3g1v0418900.1,GO:0006468,ISS,P
LotjaGi3g1v0419100.1,GO:0006508,ISS,P
LotjaGi3g1v0419400.1,GO:0006090,ISS,P
LotjaGi3g1v0419400.3,GO:0006090,ISS,P
LotjaGi3g1v0419400.4,GO:0006090,ISS,P
LotjaGi3g1v0419600.1,GO:0055114,ISS,P
LotjaGi3g1v0419800.1,GO:0055114,ISS,P
LotjaGi3g1v0419800.2,GO:0055114,ISS,P
LotjaGi3g1v0420000.1,GO:0055114,ISS,P
LotjaGi3g1v0420100.1,GO:0055114,ISS,P
LotjaGi3g1v0420400.1,GO:0055114,ISS,P
LotjaGi3g1v0420500.1,GO:0055114,ISS,P
LotjaGi3g1v0420700.1,GO:0006499,ISS,P
LotjaGi3g1v0420800.1,GO:0055114,ISS,P
LotjaGi3g1v0421100.1,GO:0006468,ISS,P
LotjaGi3g1v0421200.1,GO:0015914,ISS,P
LotjaGi3g1v0421200.2,GO:0015914,ISS,P
LotjaGi3g1v0421200.4,GO:0015914,ISS,P
LotjaGi3g1v0421400.1,GO:0007165,ISS,P
LotjaGi3g1v0421600.1,GO:0006396,ISS,P
LotjaGi3g1v0421800.1,GO:0007165,ISS,P
LotjaGi3g1v0422200.1,GO:0007165,ISS,P
LotjaGi3g1v0422200.2,GO:0007165,ISS,P
LotjaGi3g1v0422400.1,GO:0007165,ISS,P
LotjaGi3g1v0422400.2,GO:0007165,ISS,P
LotjaGi3g1v0422800.1,GO:0007165,ISS,P
LotjaGi3g1v0422800.2,GO:0007165,ISS,P
LotjaGi3g1v0422900.1,GO:0007165,ISS,P
LotjaGi3g1v0422900.2,GO:0007165,ISS,P
LotjaGi3g1v0423000.2,GO:0007165,ISS,P
LotjaGi3g1v0423000.5,GO:0007165,ISS,P
LotjaGi3g1v0423100_LC.1,GO:0015074,ISS,P
LotjaGi3g1v0424000.1,GO:0005975,ISS,P
LotjaGi3g1v0424000.2,GO:0005975,ISS,P
LotjaGi3g1v0424800.1,GO:0006357,ISS,P
LotjaGi3g1v0425000.1,GO:0042026,ISS,P
LotjaGi3g1v0425000.1,GO:0006457,ISS,P
LotjaGi3g1v0425200.1,GO:0006468,ISS,P
LotjaGi3g1v0425200.2,GO:0006468,ISS,P
LotjaGi3g1v0425300.1,GO:0055114,ISS,P
LotjaGi3g1v0425300.2,GO:0055114,ISS,P
LotjaGi3g1v0425600.1,GO:0005975,ISS,P
LotjaGi3g1v0425600.2,GO:0005975,ISS,P
LotjaGi3g1v0425800.1,GO:0055114,ISS,P
LotjaGi3g1v0425800.2,GO:0055114,ISS,P
